"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Kuwait","Nepal","2014.0","Export","6.0","0.22","1848.96","0.0"
"Kuwait","Nauru","2014.0","Export","","","",""
"Kuwait","New Zealand","2014.0","Export","16.0","0.59","54.25","0.0"
"Kuwait","Other Asia, nes","2014.0","Export","23.0","0.85","75002.97","0.07"
"Kuwait","Oman","2014.0","Export","349.0","12.94","107844.71","0.11"
"Kuwait","Pakistan","2014.0","Export","128.0","4.75","202225.99","0.2"
"Kuwait","Panama","2014.0","Export","1.0","0.04","0.34","0.0"
"Kuwait","Peru","2014.0","Export","1.0","0.04","2.73","0.0"
"Kuwait","Philippines","2014.0","Export","30.0","1.11","10759.42","0.01"
"Kuwait","Papua New Guinea","2014.0","Export","2.0","0.07","4.5","0.0"
"Kuwait","Poland","2014.0","Export","6.0","0.22","9.89","0.0"
"Kuwait","Korea, Dem. Rep.","2014.0","Export","1.0","0.04","6.85","0.0"
"Kuwait","Portugal","2014.0","Export","7.0","0.26","3836.57","0.0"
"Kuwait","Paraguay","2014.0","Export","2.0","0.07","10.98","0.0"
"Kuwait","Occ.Pal.Terr","2014.0","Export","4.0","0.15","190.7","0.0"
"Kuwait","Qatar","2014.0","Export","896.0","33.22","197875.48","0.2"
"Kuwait","Romania","2014.0","Export","27.0","1.0","554.02","0.0"
"Kuwait","Russian Federation","2014.0","Export","39.0","1.45","1331.31","0.0"
"Kuwait","Rwanda","2014.0","Export","7.0","0.26","31.72","0.0"
"Kuwait","South Asia","2014.0","Export","362.0","13.42","1127688.84","1.12"
"Kuwait","Saudi Arabia","2014.0","Export","1417.0","52.54","745801.9","0.74"
"Kuwait","Senegal","2014.0","Export","15.0","0.56","259.94","0.0"
"Kuwait","Serbia, FR(Serbia/Montenegro)","2014.0","Export","11.0","0.41","16.62","0.0"
"Kuwait","Singapore","2014.0","Export","92.0","3.41","75047.01","0.07"
"Kuwait","Saint Helena","2014.0","Export","","","",""
"Kuwait","Sierra Leone","2014.0","Export","7.0","0.26","488.15","0.0"
"Kuwait","El Salvador","2014.0","Export","","","",""
"Kuwait","San Marino","2014.0","Export","","","",""
"Kuwait","Somalia","2014.0","Export","5.0","0.19","165.78","0.0"
"Kuwait","Saint Pierre and Miquelon","2014.0","Export","","","",""
"Kuwait","Sub-Saharan Africa","2014.0","Export","209.0","7.75","23442.0","0.02"
"Kuwait","Sudan","2014.0","Export","102.0","3.78","15000.39","0.01"
"Kuwait","Suriname","2014.0","Export","1.0","0.04","11.42","0.0"
"Kuwait","Slovak Republic","2014.0","Export","5.0","0.19","18.51","0.0"
"Kuwait","Slovenia","2014.0","Export","","","",""
"Kuwait","Sweden","2014.0","Export","22.0","0.82","1544.82","0.0"
"Kuwait","Swaziland","2014.0","Export","2.0","0.07","17.57","0.0"
"Kuwait","Seychelles","2014.0","Export","1.0","0.04","0.52","0.0"
"Kuwait","Syrian Arab Republic","2014.0","Export","67.0","2.48","2489.78","0.0"
"Kuwait","Chad","2014.0","Export","8.0","0.3","15.62","0.0"
"Kuwait","Togo","2014.0","Export","3.0","0.11","132.23","0.0"
"Kuwait","Thailand","2014.0","Export","33.0","1.22","38621.07","0.04"
"Kuwait","Tajikistan","2014.0","Export","","","",""
"Kuwait","Tokelau","2014.0","Export","","","",""
"Kuwait","Turkmenistan","2014.0","Export","","","",""
"Kuwait","East Timor","2014.0","Export","","","",""
"Kuwait","Tonga","2014.0","Export","","","",""
"Kuwait","Trinidad and Tobago","2014.0","Export","4.0","0.15","123.12","0.0"
"Kuwait","Tunisia","2014.0","Export","58.0","2.15","5775.46","0.01"
"Kuwait","Turkey","2014.0","Export","109.0","4.04","200418.07","0.2"
"Kuwait","Tuvalu","2014.0","Export","","","",""
"Kuwait","Tanzania","2014.0","Export","17.0","0.63","1955.3","0.0"
"Kuwait","Uganda","2014.0","Export","10.0","0.37","324.46","0.0"
"Kuwait","Ukraine","2014.0","Export","7.0","0.26","2086.44","0.0"
"Kuwait","Unspecified","2014.0","Export","5.0","0.19","94498836.72","93.44"
"Kuwait","Uruguay","2014.0","Export","1.0","0.04","94.37","0.0"
"Kuwait","United States","2014.0","Export","255.0","9.45","153833.12","0.15"
"Kuwait","Uzbekistan","2014.0","Export","2.0","0.07","3.14","0.0"
"Kuwait","Holy See","2014.0","Export","","","",""
"Kuwait","Venezuela","2014.0","Export","6.0","0.22","805.12","0.0"
"Kuwait","Vietnam","2014.0","Export","12.0","0.44","28178.65","0.03"
"Kuwait"," World","2014.0","Export","2697.0","100.0","101131954.62","100.0"
"Kuwait","Samoa","2014.0","Export","","","",""
"Kuwait","Yemen","2014.0","Export","99.0","3.67","14495.27","0.01"
"Kuwait","South Africa","2014.0","Export","34.0","1.26","2805.98","0.0"
"Kuwait","Congo, Dem. Rep.","2014.0","Export","11.0","0.41","133.89","0.0"
"Kuwait","Zambia","2014.0","Export","","","",""
"Kuwait","Zimbabwe","2014.0","Export","3.0","0.11","2.98","0.0"
