"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Mauritius","Uruguay","2014.0","Export","4.0","0.16","346.12","0.01"
"Mauritius","United States","2014.0","Export","215.0","8.57","278587.0","10.46"
"Mauritius","Uzbekistan","2014.0","Export","2.0","0.08","5.88","0.0"
"Mauritius","Holy See","2014.0","Export","","","",""
"Mauritius","Venezuela","2014.0","Export","","","",""
"Mauritius","Vietnam","2014.0","Export","44.0","1.75","78988.59","2.97"
"Mauritius","Vanuatu","2014.0","Export","7.0","0.28","227.59","0.01"
"Mauritius"," World","2014.0","Export","2510.0","100.0","2662998.58","100.0"
"Mauritius","Yemen","2014.0","Export","","","",""
"Mauritius","South Africa","2014.0","Export","499.0","19.88","188416.61","7.08"
"Mauritius","Congo, Dem. Rep.","2014.0","Export","2.0","0.08","56.51","0.0"
"Mauritius","Zambia","2014.0","Export","32.0","1.27","3668.2","0.14"
"Mauritius","Zimbabwe","2014.0","Export","63.0","2.51","4227.91","0.16"
