"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Mongolia","North America","2014.0","Export","239.0","20.73","16535.27","0.29"
"Mongolia","Namibia","2014.0","Export","","","",""
"Mongolia","Niger","2014.0","Export","","","",""
"Mongolia","Nigeria","2014.0","Export","41.0","3.56","52.85","0.0"
"Mongolia","Netherlands","2014.0","Export","44.0","3.82","1774.26","0.03"
"Mongolia","Norway","2014.0","Export","18.0","1.56","378.89","0.01"
"Mongolia","Nepal","2014.0","Export","2.0","0.17","81.11","0.0"
"Mongolia","Nauru","2014.0","Export","","","",""
"Mongolia","New Zealand","2014.0","Export","14.0","1.21","5.84","0.0"
"Mongolia","Other Asia, nes","2014.0","Export","42.0","3.64","199.62","0.0"
"Mongolia","Pakistan","2014.0","Export","3.0","0.26","61.83","0.0"
"Mongolia","Peru","2014.0","Export","","","",""
"Mongolia","Philippines","2014.0","Export","85.0","7.37","760.01","0.01"
"Mongolia","Poland","2014.0","Export","22.0","1.91","124.16","0.0"
"Mongolia","Korea, Dem. Rep.","2014.0","Export","8.0","0.69","8.09","0.0"
"Mongolia","Portugal","2014.0","Export","3.0","0.26","72.82","0.0"
"Mongolia","Qatar","2014.0","Export","1.0","0.09","34.67","0.0"
"Mongolia","Romania","2014.0","Export","9.0","0.78","5.34","0.0"
"Mongolia","Russian Federation","2014.0","Export","92.0","7.98","61607.28","1.07"
"Mongolia","South Asia","2014.0","Export","8.0","0.69","3195.76","0.06"
"Mongolia","Saudi Arabia","2014.0","Export","","","",""
"Mongolia","Senegal","2014.0","Export","","","",""
"Mongolia","Serbia, FR(Serbia/Montenegro)","2014.0","Export","","","",""
"Mongolia","Singapore","2014.0","Export","157.0","13.62","14159.26","0.25"
"Mongolia","Sierra Leone","2014.0","Export","","","",""
"Mongolia","El Salvador","2014.0","Export","","","",""
"Mongolia","Sub-Saharan Africa","2014.0","Export","67.0","5.81","1048.46","0.02"
"Mongolia","Slovak Republic","2014.0","Export","","","",""
"Mongolia","Slovenia","2014.0","Export","6.0","0.52","0.8","0.0"
"Mongolia","Sweden","2014.0","Export","49.0","4.25","383.66","0.01"
"Mongolia","Swaziland","2014.0","Export","1.0","0.09","0.5","0.0"
"Mongolia","Seychelles","2014.0","Export","","","",""
"Mongolia","Thailand","2014.0","Export","59.0","5.12","301.2","0.01"
"Mongolia","Tokelau","2014.0","Export","","","",""
"Mongolia","Trinidad and Tobago","2014.0","Export","","","",""
"Mongolia","Tunisia","2014.0","Export","","","",""
"Mongolia","Turkey","2014.0","Export","14.0","1.21","169.71","0.0"
"Mongolia","Ukraine","2014.0","Export","10.0","0.87","57.69","0.0"
"Mongolia","Uruguay","2014.0","Export","","","",""
"Mongolia","United States","2014.0","Export","180.0","15.61","15362.84","0.27"
"Mongolia","Uzbekistan","2014.0","Export","2.0","0.17","368.87","0.01"
"Mongolia","Venezuela","2014.0","Export","","","",""
"Mongolia","British Virgin Islands","2014.0","Export","","","",""
"Mongolia","Vietnam","2014.0","Export","5.0","0.43","3622.29","0.06"
"Mongolia"," World","2014.0","Export","1153.0","100.0","5774330.9","100.0"
"Mongolia","South Africa","2014.0","Export","6.0","0.52","57.31","0.0"
"Mongolia","Zimbabwe","2014.0","Export","","","",""
