"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"New Caledonia","Lesotho","2014.0","Export","","","",""
"New Caledonia","Lithuania","2014.0","Export","1.0","0.07","0.05","0.0"
"New Caledonia","Luxembourg","2014.0","Export","","","",""
"New Caledonia","Latvia","2014.0","Export","","","",""
"New Caledonia","Macao","2014.0","Export","","","",""
"New Caledonia","Morocco","2014.0","Export","1.0","0.07","7.26","0.0"
"New Caledonia","Moldova","2014.0","Export","","","",""
"New Caledonia","Madagascar","2014.0","Export","8.0","0.58","660.18","0.04"
"New Caledonia","Maldives","2014.0","Export","","","",""
"New Caledonia","Middle East & North Africa","2014.0","Export","8.0","0.58","5540.65","0.34"
"New Caledonia","Mexico","2014.0","Export","","","",""
"New Caledonia","Marshall Islands","2014.0","Export","","","",""
"New Caledonia","Macedonia, FYR","2014.0","Export","","","",""
"New Caledonia","Mali","2014.0","Export","","","",""
"New Caledonia","Malta","2014.0","Export","","","",""
"New Caledonia","Myanmar","2014.0","Export","1.0","0.07","108.59","0.01"
"New Caledonia","Mongolia","2014.0","Export","","","",""
"New Caledonia","Montenegro","2014.0","Export","","","",""
"New Caledonia","Mozambique","2014.0","Export","","","",""
"New Caledonia","Mauritania","2014.0","Export","","","",""
"New Caledonia","Mauritius","2014.0","Export","1.0","0.07","24.27","0.0"
"New Caledonia","Malawi","2014.0","Export","","","",""
"New Caledonia","Malaysia","2014.0","Export","69.0","5.04","326.5","0.02"
"New Caledonia","North America","2014.0","Export","89.0","6.5","90877.67","5.61"
"New Caledonia","Niger","2014.0","Export","","","",""
"New Caledonia","Norfolk Island","2014.0","Export","2.0","0.15","6.98","0.0"
"New Caledonia","Nigeria","2014.0","Export","","","",""
"New Caledonia","Nicaragua","2014.0","Export","","","",""
"New Caledonia","Netherlands","2014.0","Export","34.0","2.48","8463.43","0.52"
"New Caledonia","Norway","2014.0","Export","","","",""
"New Caledonia","Nepal","2014.0","Export","","","",""
"New Caledonia","New Zealand","2014.0","Export","99.0","7.23","2228.63","0.14"
"New Caledonia","Other Asia, nes","2014.0","Export","12.0","0.88","187313.94","11.57"
"New Caledonia","Oman","2014.0","Export","","","",""
"New Caledonia","Pakistan","2014.0","Export","1.0","0.07","0.53","0.0"
"New Caledonia","Panama","2014.0","Export","","","",""
"New Caledonia","Peru","2014.0","Export","","","",""
"New Caledonia","Philippines","2014.0","Export","3.0","0.22","18.77","0.0"
"New Caledonia","Palau","2014.0","Export","","","",""
"New Caledonia","Papua New Guinea","2014.0","Export","4.0","0.29","40.65","0.0"
"New Caledonia","Poland","2014.0","Export","1.0","0.07","97.51","0.01"
"New Caledonia","Korea, Dem. Rep.","2014.0","Export","","","",""
"New Caledonia","Portugal","2014.0","Export","","","",""
"New Caledonia","Paraguay","2014.0","Export","","","",""
"New Caledonia","French Polynesia","2014.0","Export","174.0","12.71","1414.26","0.09"
"New Caledonia","Qatar","2014.0","Export","","","",""
"New Caledonia","Romania","2014.0","Export","","","",""
"New Caledonia","Russian Federation","2014.0","Export","","","",""
"New Caledonia","Rwanda","2014.0","Export","","","",""
"New Caledonia","South Asia","2014.0","Export","3.0","0.22","17947.98","1.11"
"New Caledonia","Saudi Arabia","2014.0","Export","4.0","0.29","5310.08","0.33"
"New Caledonia","Senegal","2014.0","Export","","","",""
"New Caledonia","Serbia, FR(Serbia/Montenegro)","2014.0","Export","","","",""
"New Caledonia","Singapore","2014.0","Export","45.0","3.29","2786.53","0.17"
"New Caledonia","Solomon Islands","2014.0","Export","2.0","0.15","49.5","0.0"
"New Caledonia","Sierra Leone","2014.0","Export","","","",""
"New Caledonia","El Salvador","2014.0","Export","","","",""
"New Caledonia","San Marino","2014.0","Export","","","",""
"New Caledonia","Saint Pierre and Miquelon","2014.0","Export","2.0","0.15","23.75","0.0"
"New Caledonia","South Sudan","2014.0","Export","","","",""
"New Caledonia","Sub-Saharan Africa","2014.0","Export","15.0","1.1","43209.14","2.67"
"New Caledonia","Suriname","2014.0","Export","","","",""
"New Caledonia","Slovak Republic","2014.0","Export","","","",""
"New Caledonia","Slovenia","2014.0","Export","","","",""
"New Caledonia","Sweden","2014.0","Export","3.0","0.22","7.39","0.0"
"New Caledonia","Swaziland","2014.0","Export","","","",""
"New Caledonia","Seychelles","2014.0","Export","1.0","0.07","0.2","0.0"
"New Caledonia","Syrian Arab Republic","2014.0","Export","","","",""
"New Caledonia","Turks and Caicos Isl.","2014.0","Export","","","",""
"New Caledonia","Togo","2014.0","Export","","","",""
"New Caledonia","Thailand","2014.0","Export","7.0","0.51","226.19","0.01"
"New Caledonia","Tajikistan","2014.0","Export","","","",""
"New Caledonia","Tokelau","2014.0","Export","","","",""
"New Caledonia","Turkmenistan","2014.0","Export","","","",""
"New Caledonia","East Timor","2014.0","Export","","","",""
"New Caledonia","Tonga","2014.0","Export","8.0","0.58","27.25","0.0"
"New Caledonia","Trinidad and Tobago","2014.0","Export","","","",""
"New Caledonia","Tunisia","2014.0","Export","2.0","0.15","38.65","0.0"
"New Caledonia","Turkey","2014.0","Export","","","",""
"New Caledonia","Tanzania","2014.0","Export","","","",""
"New Caledonia","Uganda","2014.0","Export","","","",""
"New Caledonia","Ukraine","2014.0","Export","","","",""
"New Caledonia","Unspecified","2014.0","Export","50.0","3.65","610.66","0.04"
"New Caledonia","Uruguay","2014.0","Export","","","",""
"New Caledonia","United States","2014.0","Export","80.0","5.84","90024.71","5.56"
"New Caledonia","Uzbekistan","2014.0","Export","","","",""
"New Caledonia","St. Vincent and the Grenadines","2014.0","Export","","","",""
"New Caledonia","Venezuela","2014.0","Export","","","",""
"New Caledonia","Vietnam","2014.0","Export","9.0","0.66","4669.13","0.29"
"New Caledonia","Vanuatu","2014.0","Export","469.0","34.26","1903.92","0.12"
"New Caledonia"," World","2014.0","Export","1369.0","100.0","1618988.61","100.0"
"New Caledonia","Wallis and Futura Isl.","2014.0","Export","818.0","59.75","7874.21","0.49"
"New Caledonia","Samoa","2014.0","Export","","","",""
"New Caledonia","Yemen","2014.0","Export","","","",""
"New Caledonia","South Africa","2014.0","Export","2.0","0.15","42434.72","2.62"
"New Caledonia","Congo, Dem. Rep.","2014.0","Export","","","",""
"New Caledonia","Zimbabwe","2014.0","Export","","","",""
