"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Serbia, FR(Serbia/Montenegro)","Syrian Arab Republic","2014.0","Export","3.0","0.08","4510.64","0.03"
"Serbia, FR(Serbia/Montenegro)","Togo","2014.0","Export","2.0","0.05","27.25","0.0"
"Serbia, FR(Serbia/Montenegro)","Thailand","2014.0","Export","35.0","0.92","4302.42","0.03"
"Serbia, FR(Serbia/Montenegro)","Tajikistan","2014.0","Export","13.0","0.34","772.16","0.01"
"Serbia, FR(Serbia/Montenegro)","Tokelau","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Turkmenistan","2014.0","Export","21.0","0.55","1623.58","0.01"
"Serbia, FR(Serbia/Montenegro)","East Timor","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Tonga","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Trinidad and Tobago","2014.0","Export","5.0","0.13","102.84","0.0"
"Serbia, FR(Serbia/Montenegro)","Tunisia","2014.0","Export","35.0","0.92","1775.07","0.01"
"Serbia, FR(Serbia/Montenegro)","Turkey","2014.0","Export","440.0","11.6","230852.78","1.56"
"Serbia, FR(Serbia/Montenegro)","Tuvalu","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Tanzania","2014.0","Export","30.0","0.79","2502.3","0.02"
"Serbia, FR(Serbia/Montenegro)","Uganda","2014.0","Export","35.0","0.92","2777.17","0.02"
"Serbia, FR(Serbia/Montenegro)","Ukraine","2014.0","Export","320.0","8.44","100798.15","0.68"
"Serbia, FR(Serbia/Montenegro)","United States Minor Outlying I","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Unspecified","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Uruguay","2014.0","Export","21.0","0.55","243.22","0.0"
"Serbia, FR(Serbia/Montenegro)","United States","2014.0","Export","582.0","15.34","312693.83","2.11"
"Serbia, FR(Serbia/Montenegro)","Uzbekistan","2014.0","Export","32.0","0.84","7223.33","0.05"
"Serbia, FR(Serbia/Montenegro)","Venezuela","2014.0","Export","7.0","0.18","40.87","0.0"
"Serbia, FR(Serbia/Montenegro)","British Virgin Islands","2014.0","Export","6.0","0.16","10.12","0.0"
"Serbia, FR(Serbia/Montenegro)","Vietnam","2014.0","Export","33.0","0.87","8348.0","0.06"
"Serbia, FR(Serbia/Montenegro)","Vanuatu","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)"," World","2014.0","Export","3793.0","100.0","14843348.44","100.0"
"Serbia, FR(Serbia/Montenegro)","Samoa","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Yemen","2014.0","Export","40.0","1.05","957.75","0.01"
"Serbia, FR(Serbia/Montenegro)","South Africa","2014.0","Export","67.0","1.77","3883.4","0.03"
"Serbia, FR(Serbia/Montenegro)","Congo, Dem. Rep.","2014.0","Export","6.0","0.16","1448.67","0.01"
"Serbia, FR(Serbia/Montenegro)","Zambia","2014.0","Export","6.0","0.16","7.62","0.0"
"Serbia, FR(Serbia/Montenegro)","Zimbabwe","2014.0","Export","8.0","0.21","48.32","0.0"
